,Date,kW/h price daily mean,kW/h price daily std,Hydraulic availability,Thermal availability,Solar availability,Flow contribution (m3/s),Energy contribution (gWh),Daily volume (Mm3),Volume (Mm3),Daily useful volume (gWh),Energy volume (gWh),Volume shedding (m3),Energy shedding (gWh)
1944,2005-04-28,65.72778599999997,5.4885568488090435,166.48919000000026,98.97899999999984,,1562.7650000000003,112.65480000000001,3637.2840000000006,5437.564000000001,7429.9776546,8437.6408,1986.34,9.98488977111
1945,2005-04-29,67.49920266666665,3.999420247841001,169.08596000000009,102.17214999999982,,1420.5189999999998,104.54530000000001,3608.9950000000003,5409.275000000001,7398.691062000002,8406.3542,2742.34,13.78513377111
1946,2005-04-30,67.66545266666664,5.241291310492982,167.43649000000002,102.25699999999982,,1320.6470000000002,92.37200000000001,3593.03,5393.31,7364.8536935,8372.517,2496.96,12.55166304
1947,2005-05-01,67.53557366666668,3.2122952198872,171.7167700000001,101.73015999999983,,1363.032,105.1079,3591.491,5391.771000000001,7369.810239900001,8377.4735,3205.702,3.65570091949
1948,2005-05-02,70.03099033333335,7.715911273165487,168.10472000000013,101.8159999999998,,1552.5299999999997,150.8278,3582.7770000000005,5383.057000000001,7379.203623599999,8386.8669,2409.231,8.10315007113
1949,2005-05-03,75.85524033333336,8.620599952220955,166.64092000000008,102.33849999999984,,1639.015,148.44469999999993,3583.5589999999997,5383.839,7380.083792800001,8387.746899999998,2804.8900000000003,10.79198657638
1950,2005-05-04,75.36849033333333,7.741615649353746,169.89942999999994,96.41499999999994,,1906.9099999999999,189.2713,3617.5519999999997,5417.8319999999985,7420.0436575,8427.707,2196.29,11.040261765550001
1951,2005-05-05,74.70224033333334,5.2628035731229215,169.4539000000001,95.79799999999992,,1936.7679999999996,164.12059999999997,3649.3880000000004,5449.668,7432.351591799999,8440.015000000001,2674.08,13.44200592
1952,2005-05-06,71.04765700000002,4.566338379451549,173.93074999999993,102.53149999999992,,2299.958,196.0522,3705.8850000000007,5506.165,7468.099668899999,8475.763000000003,2804.587,13.5042541338
1953,2005-05-07,72.58974033333334,4.72145695703153,174.3125500000001,102.82099999999994,,1864.7080000000003,173.23000000000002,3721.817,5522.097,7502.225336199999,8509.8886,4040.097,4.77701224408
1954,2005-05-08,72.76474033333334,4.139888589833286,174.25875000000016,102.57099999999994,,2040.4960000000003,190.74320000000003,3780.602,5580.882,7578.132091499999,8585.795399999999,4532.5109999999995,5.51900137113
1955,2005-05-09,72.70640700000003,2.8536875457372024,174.45401999999993,102.57099999999996,,1829.8760000000002,153.3407,3837.663,5637.943000000001,7621.4542505,8629.117699999999,850.606,3.7628349612700003
1956,2005-05-10,74.14915700000002,5.870286692132344,173.74158999999986,98.49239999999988,,1688.6529999999998,156.9633,3852.4469999999997,5652.727,7644.490421299999,8652.153699999999,,
1957,2005-05-11,74.52415700000002,5.255087036469481,167.85455999999985,98.31832999999996,,1514.4830000000002,136.60419999999996,3828.9529999999995,5629.233000000001,7657.8761465,8665.5395,,
1958,2005-05-12,71.78932366666669,3.786985125476429,174.42129,102.48999999999994,,1974.736,205.14209999999997,3856.225,5656.505,7724.8603618,8732.5237,,
1959,2005-05-13,72.6272403333333,4.651873551186871,179.17237000000011,102.46219999999997,,2302.85,145.3362,3914.945,5715.225,7742.813913300001,8750.4772,45.79,0.23017615444
1960,2005-05-14,69.20224033333335,1.8804871400937548,179.08020000000002,101.92399999999995,,3247.102,291.50690000000003,4052.4840000000004,5852.764,7890.9811133,8898.6443,511.94,0.24418115944
1961,2005-05-15,68.04390700000002,1.1666563146538724,179.46096000000014,97.45300000000005,,2328.4630000000006,201.0433,4075.937,5876.217000000001,7965.794510599999,8973.4578,635.6700000000001,2.6421609724999997
1962,2005-05-16,55.06774033333335,21.077719527803605,174.30755000000022,93.41600000000003,,3188.4289999999996,245.70859999999993,4151.528,5951.808,8042.438741100001,9050.1021,7982.603999999999,15.71459449622
1963,2005-05-17,68.50107366666668,11.841992986151359,164.1333,93.416,,3070.7319999999995,261.87210000000005,4241.784,6042.064,8161.850537199999,9169.513999999997,1902.8629999999998,1.3085871572999999
1964,2005-05-18,67.41057366666668,7.632762145581008,161.7310400000002,93.03965000000001,,2405.8719999999994,204.2161,4281.789000000001,6082.0689999999995,8217.9224052,9225.5859,3010.085,4.33290661513
1965,2005-05-19,65.64690700000001,10.003696638482328,164.46523000000016,96.6868,,2474.9700000000003,228.57780000000002,4291.196,6091.476000000001,8279.042768799998,9286.706,3874.212,10.319265467
1966,2005-05-20,64.09390700000002,4.414230938975513,171.69655000000012,90.2624,,1700.8529999999998,156.8784,4246.530999999999,6046.811,8284.392317599999,9292.055599999998,3027.508,12.069607614939999
1967,2005-05-21,57.20407366666668,13.465182804960886,176.13792000000015,92.23800000000004,,1561.183,142.28580000000002,4226.655000000001,6026.9349999999995,8291.3245221,9298.987699999998,57.89,0.29100016554999997
1968,2005-05-22,63.82724033333335,1.5805658498769015,176.9529100000002,95.86200000000004,,1571.6520000000003,168.38379999999998,4221.630000000001,6021.91,8341.4554948,9349.118699999999,342.14,1.71986174888
1969,2005-05-23,66.03557366666668,3.341656275960568,174.25385000000028,96.24350000000005,,2248.6049999999996,300.8256,4256.216,6056.495999999999,8485.151110200002,9492.814400000001,3210.62,16.13907326888
1970,2005-05-24,68.02244866666668,8.439174501043215,171.86497000000023,96.8268,,1611.093,199.2227,4231.072,6031.352000000001,8524.6465967,9532.31,4559.33,22.91873872555
1971,2005-05-25,68.74382366666669,4.435962234879296,170.1870400000002,97.08499999999998,,1526.868,155.8752,4205.256,6005.536000000001,8530.918785299998,9538.5822,2503.01,12.58207504555
1972,2005-05-26,72.18099033333336,4.484236136945071,167.91512000000034,94.08385999999997,,1602.1189999999997,166.7841,4178.614,5978.893999999999,8536.3079673,9543.971200000002,2324.16,11.68303584
1973,2005-05-27,74.0022403333333,4.4568137055296715,170.32948000000016,95.36399999999995,,1768.126,203.9511,4155.284000000001,5955.5639999999985,8595.590517300001,9603.2537,2961.79,14.888260154440001
1974,2005-05-28,69.41874033333335,3.7241655227150794,172.04614000000032,93.95325999999994,,1762.7850000000003,153.53620000000004,4138.284,5938.564000000001,8620.945154600002,9628.6086,1967.33,9.88933072555
1975,2005-05-29,70.78557366666669,2.3203572938266377,171.53277000000026,94.03887000000003,,1648.58,129.3754,4153.122,5953.402000000001,8647.9824145,9655.6457,1028.16,5.16833184
1976,2005-05-30,69.01474033333335,2.2139830655388346,175.25981,91.01389999999996,,1451.6250000000002,123.69279999999999,4146.069,5946.349,8669.2348784,9676.898099999999,762.91,3.83497903444
1977,2005-05-31,68.47307366666668,1.7630209169556668,173.75132000000016,90.36580999999985,,1929.2150000000004,169.0328,4132.48,5932.76,8715.407246700002,9723.0706,1533.6,7.7090664
1978,2005-06-01,67.71751166666667,3.4878022439286345,174.17100000000002,87.87989999999994,,2552.2720000000004,189.55999999999997,4180.942,5981.222000000001,8790.797115399999,9798.4606,476.93,2.39742112555
1979,2005-06-02,66.83876166666668,3.8746057069149615,173.92655999999988,86.69046999999995,,2346.841,207.06189999999998,4203.17,6003.450000000001,8870.556406300002,9878.2197,993.604,3.33966203511
1980,2005-06-03,63.44667833333333,5.54216381119729,176.92100999999988,88.02504999999998,,2057.364,182.94410000000005,4195.036,5995.315999999999,8924.8819293,9932.545300000002,6048.868,5.29881385911
1981,2005-06-04,53.65501166666666,7.727233976497423,179.74155000000002,87.82799999999996,,1975.5270000000005,144.7004,4243.279,6043.559000000001,8955.5479316,9963.211200000002,2643.844,9.25677743511
1982,2005-06-05,52.09251166666666,6.766251236622934,181.99041000000008,86.38063999999996,,2812.873999999999,257.9229,4310.541,6110.821,9100.3216337,10107.984699999999,3328.91,9.34767296749
1983,2005-06-06,50.55501166666666,8.474086672175131,182.18139,88.47999999999993,,3249.8749999999995,292.42580000000004,4460.43,6260.71,9264.0649343,10271.728099999998,5296.317999999999,10.38038940244
1984,2005-06-07,41.46751166666665,14.363661249582348,181.09938999999986,88.64776999999982,,2979.834,317.8654999999999,4522.999000000001,6323.2789999999995,9435.7304733,10443.393699999999,8924.1269,13.401774605730001
1985,2005-06-08,60.60167833333333,16.543868078973933,175.87708999999978,87.83339999999993,,2065.331,201.936,4514.433,6314.713,9502.495075499999,10510.1584,4143.766,8.8788442411
1986,2005-06-09,64.21751166666665,5.266752086080362,176.23974999999996,88.23096000000004,,2010.598,205.73220000000003,4487.008,6287.2880000000005,9571.4812028,10579.144500000002,2120.735,10.62681775846
1987,2005-06-10,54.08126166666666,15.433666891956818,179.55958999999982,91.94067000000018,,1874.7640000000001,159.81110000000004,4451.911,6252.191,9589.643516199998,10597.306899999998,2233.44,11.227006560000001
1988,2005-06-11,40.057095000000004,14.224678589629388,181.39396,92.45673000000018,,2036.52,210.15570000000005,4467.803000000001,6268.0830000000005,9664.336078,10671.999399999999,2101.25,10.56251680555
1989,2005-06-12,43.07176166666665,13.903260490029785,180.63694,89.16368000000013,,2002.9470000000001,189.16080000000002,4480.483,6280.762999999999,9734.0238863,10741.687400000003,1606.18,8.07390993111
1990,2005-06-13,55.18417833333333,18.938963269148207,177.2630899999998,90.09485000000016,,1687.8100000000002,138.3137,4500.893,6301.173,9738.959542399998,10746.622899999998,694.66,3.49190145111
1991,2005-06-14,59.61751166666665,10.037764741937954,170.49381999999977,88.45248000000015,,1603.5189999999998,129.8171,4509.5019999999995,6309.782,9739.7219525,10747.385200000002,80.35,0.40390159444
1992,2005-06-15,59.84251166666666,3.663804053839059,172.18010999999993,90.13533000000008,,1960.3060000000003,192.31939999999994,4552.068,6352.348000000002,9796.424175600001,10804.087599999997,,
1993,2005-06-16,58.34251166666666,11.029091143393245,166.36839999999987,93.01900000000002,,1617.7459999999999,127.7015,4550.312,6350.592,9799.2987866,10806.962099999999,,
1994,2005-06-17,58.65501166666666,6.894652412127674,172.31854999999996,91.53365000000007,,1517.7039999999997,111.1949,4556.0779999999995,6356.358,9792.8303923,10800.4938,,
1995,2005-06-18,57.03001166666666,5.610387622558917,170.08873000000008,93.68399000000001,,1482.0790000000002,112.29769999999999,4575.012999999999,6375.293000000001,9775.1328347,10782.796199999999,,
1996,2005-06-19,55.121678333333314,2.3901367373412783,170.75279999999987,93.84513000000004,,1396.942,103.97480000000002,4564.422,6364.701999999999,9768.376465899999,10776.0398,,
1997,2005-06-20,58.05501166666665,6.12071796489571,171.14828000000003,93.43123999999995,,1544.3080000000002,129.3304,4566.807,6367.0869999999995,9742.211522800002,10749.8746,,
1998,2005-06-21,65.15501166666665,5.197546801484637,170.14021999999986,93.95299999999996,,1637.2009999999998,106.90600000000002,4562.554,6362.834000000001,9714.0132949,10721.676500000001,,
1999,2005-06-22,69.238345,10.500517585586783,173.3304699999997,94.06909999999999,,1642.5580000000002,109.5683,4537.831999999999,6338.111999999999,9687.871393100002,10695.5346,,
2000,2005-06-23,74.66751166666666,24.457818242607125,168.4672999999997,94.35329999999992,,1719.431,104.92800000000001,4548.014,6348.294,9667.550972500001,10675.2143,,
2001,2005-06-24,66.84251166666665,7.232894613690534,177.8520400000002,94.60002000000004,,2069.963,135.14690000000004,4602.828,6403.108,9668.6556402,10676.319,,
2002,2005-06-25,60.81751166666666,2.984085201993002,178.79549999999992,94.76,,1759.025,118.5135,4598.4710000000005,6398.751,9661.432783999999,10669.095999999998,,
2003,2005-06-26,58.84659499999999,1.4743571701651523,178.69465000000002,94.76100000000002,,1538.181,100.9916,4610.213000000001,6410.492999999999,9655.594846400001,10663.258000000002,,
2004,2005-06-27,65.39209500000003,9.339276022820766,178.6459699999999,94.76000000000003,,1521.815,104.84279999999998,4559.589000000001,6359.868999999999,9627.1286661,10634.791900000002,,
2005,2005-06-28,64.988345,9.348331634458953,173.7669400000001,94.75999999999999,,1457.4309999999998,109.8041,4531.233,6331.512999999999,9597.828985600003,10605.4921,,
2006,2005-06-29,67.19667833333332,5.645153108923474,173.38538000000008,94.4338,,2139.6360000000004,203.237,4525.942,6326.222,9648.1028055,10655.766099999997,5063.04,2.41492944
2007,2005-06-30,58.92584499999999,9.217554730913793,175.19113000000002,94.07099999999998,,2725.596,146.32089999999997,4622.671,6422.950999999999,9662.0078744,10669.671,1237.659,0.59032896358
2008,2005-07-01,60.48049100000001,3.2550433277020097,179.30995,94.07100000000001,,1885.7260000000003,119.46560000000001,4611.361999999998,6411.641999999999,9654.0709536,10661.734400000001,273.888,0.130636968
2009,2005-07-02,59.89924100000001,2.449489742783178,178.08084999999974,92.99949999999995,,1444.484,98.14500000000001,4557.877,6358.156999999999,9633.088882000002,10640.752100000002,402.624,0.192040464
2010,2005-07-03,60.10757433333334,3.0924756744558977,177.1353799999999,90.53766999999998,,1473.3360000000002,115.2095,4509.441000000001,6309.7210000000005,9645.7210014,10653.3844,,
2011,2005-07-04,64.14924100000002,1.2937979144666514,179.80215000000004,90.75899999999997,,1238.1570000000002,101.38000000000001,4436.003,6236.282999999999,9633.6796139,10641.342999999999,,
2012,2005-07-05,63.19507433333334,3.830595272921365,176.32119000000003,91.20549999999996,,1438.1160000000002,131.46940000000004,4375.634,6175.914,9633.486979099996,10641.150200000002,287.712,0.13723063200000002
2013,2005-07-06,68.63049100000002,3.677984221660361,174.98897,94.05707999999997,,1377.0010000000002,133.13830000000002,4306.401,6106.681000000001,9633.010030099998,10640.673400000001,740.318,0.35311112160999997
2014,2005-07-07,68.17840766666667,3.1522220136260106,173.91210999999996,92.18119999999995,,1484.3379999999997,130.2675,4264.706,6064.986000000001,9632.729762700003,10640.393000000002,71.28,0.03399858
2015,2005-07-08,67.54049099999999,3.0776279862483564,172.78643999999963,91.58321999999994,,1384.535,97.676,4205.318,6005.598000000001,9600.216912799997,10607.880399999998,,
2016,2005-07-09,71.17840766666667,6.213588136997164,171.90434999999974,93.46756000000003,,1572.7899999999997,98.2506,4232.42,6032.700000000002,9583.9857767,10591.649000000001,,
2017,2005-07-10,78.64924100000003,2.436140925458886,171.04436999999996,93.86959999999999,,1157.6009999999999,79.07280000000003,4239.666,6039.946,9557.493057299998,10565.156299999999,,
2018,2005-07-11,85.6546576666667,10.91421330159685,163.49372999999983,93.14429999999996,,1130.9560000000001,71.24300000000001,4238.352,6038.632,9503.248063599998,10510.911299999996,69.12,0.03296832
2019,2005-07-12,84.73257433333336,8.48485436664581,157.73195999999993,91.99549999999995,,1115.793,78.38119999999999,4199.648,5999.927999999999,9456.8426216,10464.5059,20.027,0.00955232269
2020,2005-07-13,98.11257433333334,13.26699850287782,160.85292999999996,91.90049999999992,,1144.8950000000002,83.83009999999996,4131.963000000001,5932.2429999999995,9411.7000281,10419.363500000001,,
2021,2005-07-14,103.82319933333336,14.81545924240642,160.71596999999997,90.00144999999992,,1162.3160000000003,103.93180000000001,4094.621,5894.901000000001,9394.551855600002,10402.214899999997,,
2022,2005-07-15,100.40840766666668,16.831904143662697,164.03661999999989,86.09329999999989,,1400.14,114.7399,4089.8510000000006,5890.130999999999,9393.329081100002,10400.992300000002,1945.988,0.92818222077
2023,2005-07-16,94.48257433333336,5.335823693934576,166.91375999999974,91.61529999999986,,1187.936,90.7266,4075.060000000001,5875.340000000001,9377.9584277,10385.621799999997,579.742,0.27652083005
2024,2005-07-17,93.8571576666667,6.373987884987781,167.24644999999975,94.19232999999988,,1352.56,108.37160000000003,4081.013999999999,5881.294,9387.1439158,10394.807099999998,3155.328,1.5050038079999999
2025,2005-07-18,97.82840766666668,7.760405590401588,168.06102999999973,86.36540999999988,,1523.863,137.39099999999996,4073.039999999999,5873.3200000000015,9411.7432542,10419.406599999998,3412.706,1.62776596461
2026,2005-07-19,87.64832433333333,3.3989755990869397,166.29288999999966,93.3633299999998,,2014.017,186.43229999999997,4090.6990000000005,5890.978999999998,9460.8873837,10468.550700000002,973.224,0.464200814
2027,2005-07-20,88.69090766666667,1.2150922908825952,166.97674999999987,98.66816999999989,,2018.517,134.92530000000005,4132.222000000001,5932.502,9495.8768146,10503.540199999998,,
2028,2005-07-21,72.99328266666669,14.421248988540931,164.95993999999976,96.0714999999999,,2053.994,131.9204,4165.219,5965.499,9503.6822207,10511.3455,341.582,0.16292512561
2029,2005-07-22,72.96969933333334,5.908393204506449,169.60097999999982,93.31233000000005,,1676.6109999999999,124.07660000000001,4177.762,5978.041999999999,9506.5785524,10514.2418,908.928,0.433533408
2030,2005-07-23,73.89799100000003,4.925621843328843,172.18704999999994,92.56,,1989.534,120.21079999999999,4211.023,6011.303,9514.124106599998,10521.787499999999,,
2031,2005-07-24,74.95757433333334,0.1380506103372712,171.7312099999999,94.19200000000005,,1830.298,130.1974,4271.599,6071.878999999999,9538.9289157,10546.592100000002,,
2032,2005-07-25,76.10674099999999,4.842416078597638,170.21885999999986,96.81200000000007,,1689.109,128.30630000000002,4263.705,6063.984999999999,9524.6279345,10532.2913,,
2033,2005-07-26,73.78986600000003,1.57324112451637,160.15314999999987,96.52850000000007,,1480.9560000000006,100.78839999999998,4257.126,6057.406,9501.136181000002,10508.7994,14.688,0.007005768
2034,2005-07-27,73.37632433333336,2.143624478726886,159.8995199999998,96.81100000000006,,1610.663,124.95739999999999,4236.319,6036.599,9502.7255745,10510.3889,0.864,0.000412104
2035,2005-07-28,77.12840766666669,5.004300686641328,160.20203999999973,96.70660000000008,,2041.6199999999997,133.16159999999996,4265.048,6065.3279999999995,9521.265811500001,10528.929100000001,,
2036,2005-07-29,72.91903266666667,1.3876900411699695,162.75444999999968,96.71391000000011,,1696.247,119.71689999999998,4279.788999999999,6080.069,9526.820131400002,10534.4835,,
2037,2005-07-30,74.37565766666667,3.9324031585595742,162.99392999999978,93.35567000000015,,1472.1959999999997,108.13790000000002,4250.707,6050.986999999998,9531.174151700001,10538.837399999997,,
2038,2005-07-31,72.0574076666667,0.5672778375078056,162.68678999999983,94.15180000000011,,1632.671,104.54190000000001,4254.357,6054.637,9548.3017657,10555.964999999998,,
2039,2005-08-01,71.97599233333331,3.742528405737707,161.81684999999976,94.73000000000009,,1917.7310000000002,157.7307,4269.221999999999,6069.502,9604.940756199998,10612.603799999997,,
2040,2005-08-02,76.43682566666666,9.654664087909136,163.4584999999998,93.53800000000011,,1497.5929999999998,130.5172,4236.434,6036.714,9611.45428,10619.117599999998,,
2041,2005-08-03,72.36907566666666,7.5901798482396465,163.81923999999975,88.13245000000013,,1836.354,136.4625,4242.061,6042.340999999999,9624.3703993,10632.033899999997,,
2042,2005-08-04,83.49815899999999,8.018826292801856,167.61568,94.22035000000018,,1809.2029999999997,153.7977,4226.168,6026.448,9663.6352093,10671.298599999998,,
2043,2005-08-05,90.15224233333332,16.123968243308838,168.47754999999967,96.31745000000025,,1865.7009999999996,133.27240000000003,4230.478,6030.758,9678.3996976,10686.063,,
2044,2005-08-06,73.39174233333331,5.533726965492893,169.10790999999978,96.88585000000025,,1351.579,108.23749999999998,4221.103,6021.383000000002,9669.796101,10677.459200000001,,
2045,2005-08-07,72.92145066666664,2.145098896406026,168.76505999999978,95.4364500000001,,1172.363,103.06709999999998,4157.437999999999,5957.718000000001,9667.734555,10675.3978,,
2046,2005-08-08,74.02132566666664,7.1348899079234895,168.8524599999997,95.08909999999995,,1336.4499999999998,114.3575,4088.158,5888.437999999999,9661.3749917,10669.0382,,
2047,2005-08-09,80.99815899999999,11.825067749828904,162.19514999999978,92.25200000000005,,1673.6770000000001,136.84680000000003,4059.4300000000003,5859.71,9666.7733208,10674.4365,,
2048,2005-08-10,84.04215899999998,5.112372390774809,164.2820199999999,92.8530000000001,,1632.2090000000003,120.3009,4063.7140000000004,5863.994,9657.564369200001,10665.2278,,
2049,2005-08-11,97.11470066666668,8.88990128040589,166.4773199999997,91.34269000000012,,1506.118,109.38179999999997,4054.2999999999993,5854.580000000001,9640.934721999998,10648.598100000001,,
2050,2005-08-12,102.11703399999999,11.515476951175033,168.61449999999994,84.50741000000009,,1442.6800000000003,99.45299999999999,4049.4200000000005,5849.699999999999,9613.3875004,10621.050799999999,,
2051,2005-08-13,85.14632566666666,4.745454538903214,167.93859999999992,90.55550000000017,,1265.9499999999998,89.2386,4039.3389999999995,5839.619,9588.587358100001,10596.250599999998,,
2052,2005-08-14,87.88124233333332,5.55365106682995,167.85411999999994,89.28100000000013,,1265.7179999999998,99.04919999999997,4071.1309999999994,5871.410999999999,9587.4543617,10595.1178,,
2053,2005-08-15,89.06270066666669,2.7020249719933016,167.63741000000005,89.25967000000017,,1438.7389999999998,125.13080000000001,4117.199,5917.479,9614.453147900002,10622.116399999999,,
2054,2005-08-16,93.16686733333334,9.838923579850844,167.7017599999998,89.97640000000015,,1566.5900000000001,128.52610000000004,4137.638000000001,5937.918,9624.6060922,10632.2693,,
2055,2005-08-17,93.64378399999998,7.349674118773834,167.2296199999999,89.92720000000018,,2055.458,160.7887,4189.253,5989.532999999999,9661.961457899999,10669.6248,,
2056,2005-08-18,86.67482566666669,6.054621163456138,164.68437999999978,90.09501000000017,,1854.562,143.5824,4213.01,6013.289999999999,9694.285575400001,10701.948900000001,,
2057,2005-08-19,94.016159,11.788225967547298,168.58511999999973,96.52837000000017,,1858.9330000000002,164.22089999999997,4241.1089999999995,6041.388999999999,9734.1508464,10741.8141,,
2058,2005-08-20,87.704784,4.414206314990763,169.49906999999985,99.09800000000001,,1967.3110000000001,136.7439,4262.408,6062.687999999998,9756.362096000003,10764.0253,,
2059,2005-08-21,86.26303400000002,6.7713378310153125,168.4853099999998,101.50783000000003,,1558.9939999999997,134.51620000000005,4274.085,6074.365,9802.664196900001,10810.327500000001,,
2060,2005-08-22,81.44815899999999,25.594281490738787,167.65313000000017,94.94443,,1445.068,142.8995,4238.6449999999995,5940.935,9840.470790599999,10835.962500000001,,
2061,2005-08-23,97.33549233333332,13.474345173987247,166.96962999999988,96.80320000000005,,1487.046,132.91990000000004,4231.55,5933.84,9855.282393599999,10850.775599999999,,
2062,2005-08-24,89.92145066666666,10.218979216726304,168.93238999999977,97.1725000000001,,1599.142,160.5485,4248.837,5951.1269999999995,9907.060973799998,10902.554099999998,,
2063,2005-08-25,82.70578399999998,5.595121353154168,170.55823999999978,100.50882000000023,,1564.1889999999999,139.23949999999996,4226.620000000001,5928.910000000001,9937.552904900002,10933.0461,,
2064,2005-08-26,83.57103399999998,6.59551722104063,169.66451999999987,101.01582000000019,,1322.4830000000002,102.88980000000002,4216.21,5918.5,9930.0393783,10925.5324,,
2065,2005-08-27,84.4971173333333,6.622335215778869,164.14183000000008,101.64600000000016,,1387.761,110.35019999999999,4251.742,5954.031999999999,9940.267469499999,10935.7605,,
2066,2005-08-28,88.44228399999999,1.26243811729526,168.95935000000006,96.83600000000018,,1566.608,124.38879999999999,4298.889999999999,6001.180000000001,9974.1649185,10969.657900000002,,
2067,2005-08-29,87.98220066666666,9.182025545770852,169.36569999999998,99.94182000000006,,1134.117,96.20119999999997,4280.822,5983.112000000001,9962.865544799999,10958.3584,,
2068,2005-08-30,86.58811733333332,8.987511464184099,169.95831000000007,100.10890000000015,,1296.2679999999998,104.97279999999999,4263.802000000001,5966.092,9950.041974599999,10945.5349,,
2069,2005-08-31,95.58811733333334,6.128455842583247,173.28260999999995,101.44825000000021,,1272.5,110.07169999999998,4240.37,5942.660000000001,9951.0705466,10946.5636,,
2070,2005-09-01,92.061442,4.466816053093521,161.18797000000006,93.00725000000004,,1405.8439999999998,133.4274,4250.755000000001,5953.044999999998,9972.7524134,10968.245500000005,,
2071,2005-09-02,97.58227533333331,5.594381239178763,166.43225000000018,86.83716000000005,,1345.541,130.46579999999994,4249.574000000001,5951.8640000000005,9992.4767124,10987.969899999996,,
2072,2005-09-03,94.54060866666664,1.2150922908825983,166.83400000000032,94.22088000000012,,1573.394,159.11689999999996,4269.267,5971.557000000001,10035.2303583,11030.7233,,
2073,2005-09-04,95.05727533333334,1.5259826959719411,167.85913000000016,91.14200000000004,,1344.799,114.40929999999999,4292.918,5995.207999999999,10057.8416444,11053.3345,,
2074,2005-09-05,97.686442,3.962631152677969,161.6549999999999,86.9638000000001,,1144.085,97.11950000000002,4266.913999999999,5969.203999999999,10048.941684899999,11044.4346,,
2075,2005-09-06,91.25260866666665,7.948897668540437,154.06828999999988,89.77267000000012,,1207.9199999999996,133.622,4215.847,5918.137,10072.494550800002,11067.9875,,
2076,2005-09-07,91.04060866666664,5.871664949174329,154.00111999999993,92.39017000000011,,1787.3629999999996,215.21119999999996,4238.809,5941.098999999999,10156.3207012,11151.813800000002,,
2077,2005-09-08,94.66560866666664,20.464001620378173,156.68204999999995,91.84713000000012,,1737.8490000000002,119.878,4250.493,5952.783000000001,10149.7622076,11145.2553,,
2078,2005-09-09,94.16560866666664,21.669286352219657,159.70110999999983,92.89490000000006,,1460.2930000000001,101.7817,4253.216,5955.506,10130.338978599999,11125.832199999995,,
2079,2005-09-10,89.79060866666663,4.687440820882478,158.32440999999983,99.58958000000017,,1366.957,96.61439999999999,4264.1990000000005,5966.489,10118.861023699998,11114.354299999999,,
2080,2005-09-11,90.39044199999996,3.0487878560674466,160.68369999999982,99.40258000000019,,1700.0539999999999,182.0202,4298.246000000001,6000.536,10185.8236093,11181.3165,,
2081,2005-09-12,91.54131699999998,5.0238428372373285,167.6748499999999,91.15690000000006,,1510.103,129.0749,4283.173999999999,5985.464,10199.773904500002,11195.266599999999,,
2082,2005-09-13,94.55310866666666,6.5405410736598775,166.17000999999982,87.15227000000006,,1350.007,121.0995,4282.032,5984.322000000001,10209.171656899998,11204.664700000001,,
2083,2005-09-14,93.436442,4.392217672993509,166.07089999999968,89.2262700000001,,1715.2599999999998,190.27839999999998,4321.224999999999,6023.515,10320.3787005,11315.871700000002,,
2084,2005-09-15,89.96769199999999,4.754924506784246,167.71014999999977,85.65579000000007,,1703.5199999999998,157.8986,4339.389,6041.679,10372.2835512,11367.7764,,
2085,2005-09-16,87.53019199999996,0.4619929653144063,173.1152399999999,84.54622000000005,,1836.5,188.8047,4367.044000000001,6069.334,10466.1927586,11461.6859,,
2086,2005-09-17,83.74719199999997,4.603084072473681,174.8125900000001,92.27240000000015,,1397.8539999999998,124.64110000000001,4343.282000000001,6045.572,10484.372284500001,11479.865300000001,,
2087,2005-09-18,84.65465033333331,1.1585587177766368,174.4269500000001,96.69417000000011,,1218.381,107.57700000000001,4338.092,6040.3820000000005,10497.607465100002,11493.100400000003,,
2088,2005-09-19,93.04810866666666,6.131017389624996,169.00769000000017,92.02478000000019,,1322.8940000000002,103.32500000000002,4298.753999999999,6001.044,10486.0530691,11481.545999999998,,
2089,2005-09-20,89.91473366666662,4.671685088210221,164.55680999999996,91.82700000000024,,1262.24,102.65990000000002,4306.9980000000005,6009.2880000000005,10486.6663901,11482.159399999999,5.18,0.026038708879999997
2090,2005-09-21,92.05969199999996,4.902764563954217,167.77214,94.37541000000012,,1356.791,122.17640000000003,4316.821,6019.111,10479.700549100002,11475.193599999999,353.38,1.77636273111
2091,2005-09-22,85.91210866666664,5.296408969388074,166.4268099999999,88.3338,,1183.5320000000002,97.35110000000002,4309.701,6011.990999999999,10461.626115300001,11457.119200000001,,
2092,2005-09-23,83.28973366666662,5.13222346068079,169.62380000000005,90.64966999999996,,1489.0829999999999,135.5401,4319.474,6021.764,10479.133440700001,11474.626400000001,,
2093,2005-09-24,79.4922753333333,4.8873845291967655,161.86068999999972,80.40801999999992,,1474.9779999999998,117.18279999999999,4359.854,6062.144,10495.7646764,11491.2576,,
2094,2005-09-25,77.16560866666663,4.50040255848361,166.24513999999988,80.85414999999992,,1369.965,122.25259999999999,4392.242,6094.532,10527.7936804,11523.286699999999,,
2095,2005-09-26,77.95644199999998,11.580484051608774,165.07271999999986,84.14979999999991,,1680.3590000000002,142.29580000000004,4415.54,6117.830000000001,10540.963989899998,11536.4569,576.29,2.8968817655500003
