Date,Aportes Caudal m3/s_ANTIOQUIA,Aportes Energía kWh_ANTIOQUIA,Aportes %_ANTIOQUIA,Aportes Caudal m3/s_CENTRO,Aportes Energía kWh_CENTRO,Aportes %_CENTRO,Aportes Caudal m3/s_ORIENTE,Aportes Energía kWh_ORIENTE,Aportes %_ORIENTE,Aportes Caudal m3/s_RIOS ESTIMADOS,Aportes Energía kWh_RIOS ESTIMADOS,Aportes %_RIOS ESTIMADOS,Aportes Caudal m3/s_VALLE,Aportes Energía kWh_VALLE,Aportes %_VALLE,Aportes Caudal m3/s_CARIBE,Aportes Energía kWh_CARIBE,Aportes %_CARIBE,Caudal,Energia
2004-07-21,783.48,129540700.0,208.50000108592093,128.76000000000002,5285500.0,80.21273399882784,341.78999999999996,11669700.0,38.390906711770945,228.76999999999998,47568800.0,56.006923050382085,0.0,3643200.0,111.41284403669725,321.15,3574000.0,65.10018214936247,1803.9499999999998,201281900.0
2004-07-22,809.5280000000001,137456000.0,213.0933169364538,124.25,5919900.0,89.82432558909382,435.47,16758000.0,59.9793551921226,310.94000000000005,64019100.0,73.31887962861607,0.0,4250500.0,129.98470948012232,554.78,6174000.0,112.45901639344262,2234.968,234577500.0
2004-07-23,407.62,70188700.0,102.20726370351763,140.48999999999998,6955700.0,106.41325676378908,388.6,12244200.0,51.39257985374575,238.13,46873200.0,49.22544079501393,0.0,2590900.0,79.23241590214067,350.65,3902300.0,71.08014571948999,1525.4900000000002,142755000.0
2004-07-24,438.19,80252100.0,118.93282102755626,168.88,8807200.0,139.73466387944907,385.52,11744500.0,54.732135156223755,205.60000000000002,44271500.0,55.70540010535558,0.0,2751500.0,84.14373088685015,354.92,3949800.0,71.94535519125684,1553.1100000000001,151776600.0
2004-07-25,421.81,69093500.0,113.52172006848683,139.44,5597400.0,93.67050479477463,394.96,11454800.0,45.787048671284026,184.06,38764000.0,45.618340821451135,0.0,2367400.0,72.39755351681957,292.78,3258300.0,59.34972677595628,1433.05,130535400.0
2004-07-26,374.09,61630700.0,104.9363147439779,118.03,4809400.0,72.53670715455151,352.30999999999995,11161700.0,48.58448205182103,181.84,38893000.0,48.355929833969505,0.0,2226000.0,68.07339449541284,359.51,4000900.0,72.87613843351548,1385.78,122721700.0
2004-07-27,399.03999999999996,68611100.0,121.3809974082012,189.39,9341000.0,131.1015670979775,529.5799999999999,12547900.0,46.90106488001235,339.75,69241000.0,88.75970711646043,0.0,3066100.0,93.7645259938838,532.81,5929500.0,108.00546448087431,1990.5699999999997,168736600.0
2004-07-28,404.67999999999995,66663500.0,106.05805710342096,190.54999999999998,7632200.0,105.42958806489519,1107.0,30574400.0,98.44178147642255,380.47,79325500.0,98.87150570231607,0.0,3498300.0,106.98165137614679,439.05,4886100.0,89.0,2521.75,192580000.0
2004-07-29,356.84999999999997,58047600.0,109.2425366777747,190.09,8481300.0,126.28265703739135,666.4499999999999,18630300.0,91.51803935748107,327.98,70726400.0,91.3335874109888,0.0,2963700.0,90.63302752293578,379.97,4228600.0,77.02367941712204,1921.34,163077900.0
2004-07-30,305.07,47835300.0,77.53387284272382,133.43,6144400.0,81.84463491236622,565.71,20920500.0,97.10443377231047,258.70000000000005,54481000.0,68.9340299927597,0.0,2475100.0,75.69113149847094,388.25,4320800.0,78.7030965391621,1651.16,136177100.0
2004-07-31,260.78999999999996,39414600.0,69.6632653949761,161.11,6577800.0,90.40967331194862,860.3100000000001,26992800.0,89.98153226693042,1137.79,224338500.0,266.02435801839175,0.0,5579600.0,170.62996941896026,310.4,3454400.0,62.92167577413479,2730.4,306357700.0
2004-08-01,270.19,41186200.0,77.16458598182288,203.14000000000001,6636900.0,111.75367104906479,1447.6699999999998,53649500.0,188.37111291619487,360.55,75856900.0,113.82741955431855,0.0,3362500.0,117.56993006993007,297.17,3307100.0,65.35770750988142,2578.7200000000003,183999100.0
2004-08-02,226.57,35536100.0,65.4162162839388,157.04,5730000.0,95.11223460889732,682.92,26815800.0,99.95468008992599,256.79,53389400.0,82.10231912770159,0.0,2323500.0,81.24125874125873,300.81,3347700.0,66.1600790513834,1624.1299999999999,127142500.0
2004-08-03,229.78,34223800.0,68.04001495282284,125.46,5065000.0,88.03194369145508,483.65,19981800.0,75.54207151500076,245.51999999999998,51969500.0,80.18143899008533,0.0,2135200.0,74.65734265734267,311.17,3462900.0,68.43675889328064,1395.58,116838200.0
2004-08-04,232.89000000000001,35671800.0,66.0331897223466,126.5,5092900.0,88.8209913105027,480.38,27603800.0,88.53528053506483,701.98,149749800.0,237.30212970932016,0.0,4128600.0,144.35664335664336,329.84,3670700.0,72.54347826086956,1871.59,225917600.0
2004-08-05,220.07000000000002,32625500.0,60.46311179071866,178.79,6675700.0,105.48611035812175,966.49,28602400.0,109.33861957298109,544.52,110702700.0,166.3016203891031,0.0,3408500.0,119.17832167832168,404.1,4497100.0,88.87549407114625,2313.97,186511900.0
2004-08-06,300.374,47802800.0,93.70058284174141,162.4,5881700.0,100.395326345592,680.1800000000001,27788000.0,101.63554009142878,444.27000000000004,91959700.0,145.07134291257452,0.0,3348800.0,117.0909090909091,581.02,6466100.0,127.78853754940711,2168.244,183247100.0
2004-08-07,263.42400000000004,36808600.0,75.4909337092647,132.26,4967800.0,88.46707324327582,498.01,18089800.0,81.61191702919486,383.68,78203200.0,119.10919212859069,0.0,2651400.0,92.7062937062937,391.99,4362400.0,86.21343873517786,1669.364,145083200.0
2004-08-08,197.14600000000002,27892800.0,57.354730110897535,102.86,4096700.0,70.47190781151171,582.46,18902100.0,73.86539591791964,536.04,107071000.0,173.32002505503843,0.0,3014700.0,105.40909090909092,346.67,3858000.0,76.24505928853755,1765.1760000000002,164835300.0
2004-08-09,198.03499999999997,29797700.0,58.54221319466361,127.84,4341600.0,72.15441515315804,720.83,27408100.0,90.22714668939862,469.88,95390600.0,158.7830714513566,0.0,3010500.0,105.26223776223776,430.31,4788800.0,94.6403162055336,1946.895,164737300.0
2004-08-10,205.54100000000003,30872300.0,58.325242090408246,130.15,4503000.0,79.83336906267884,662.1200000000001,18816000.0,67.99383550936615,344.37,70473900.0,110.10454970078814,0.0,2395600.0,83.76223776223776,361.69,4025200.0,79.5494071146245,1703.871,131086000.0
2004-08-11,203.488,27885200.0,61.890588554390526,139.37,5216800.0,79.82233795668806,468.90999999999997,20461400.0,65.55690332264966,472.74,94876100.0,149.29584804206593,0.0,2850100.0,99.65384615384615,419.46,4668100.0,92.25494071146245,1703.968,155957700.0
2004-08-12,185.54000000000002,27233500.0,51.17774308388025,99.74000000000001,3781700.0,67.60369702719798,480.4,36742000.0,104.3857362539416,455.31000000000006,94547400.0,151.08233360119456,0.0,3126400.0,109.3146853146853,507.61,5649100.0,111.64229249011856,1728.6000000000004,171080100.0
2004-08-13,185.005,27078100.0,54.61238323146516,104.76,3612000.0,65.21112500376495,529.92,23375300.0,72.52459556191222,437.48,87186200.0,131.47382855448743,0.0,2705100.0,94.58391608391608,365.5,4067600.0,80.38735177865613,1622.665,148024300.0
2004-08-14,185.45200000000003,26171500.0,54.27518496954367,122.17,4823300.0,73.46266562001145,754.14,24542400.0,94.12547469816667,614.34,118052300.0,175.7286446695224,0.0,3330100.0,116.43706293706293,476.85,5306800.0,104.87747035573123,2152.9519999999998,182226400.0
2004-08-15,205.47,29050100.0,57.52163901335895,105.28999999999999,4049700.0,73.84410669106352,543.6999999999999,23299700.0,72.79640555136673,350.13,73127300.0,124.09479698982481,0.0,2515100.0,87.94055944055944,502.06,5587300.0,110.42094861660078,1706.6499999999999,137629200.0
2004-08-16,195.206,28905400.0,51.06603965597655,105.89999999999999,3706400.0,65.55666772085178,482.25000000000006,21981000.0,69.67446102271383,280.37,57871200.0,93.25086135486323,0.0,2182600.0,76.31468531468532,429.95,4784800.0,94.56126482213438,1493.6760000000002,119431400.0
2004-08-17,207.897,32127000.0,57.25056691318718,114.97,5675800.0,85.42446149965363,361.83000000000004,14749900.0,52.73986302955242,238.64999999999998,49005300.0,76.6956519933508,0.0,1965800.0,68.73426573426573,363.53,4045700.0,79.95454545454545,1286.877,107569500.0
2004-08-18,366.15100000000007,64505500.0,92.20406368992167,113.97,4823400.0,76.33748588144935,335.76,13107200.0,49.01747228246365,452.65,97713800.0,165.55330148682592,0.0,3438000.0,120.20979020979021,407.98,4540300.0,89.7292490118577,1676.511,188128200.0
2004-08-19,253.52200000000002,41655000.0,64.68874045822636,98.92999999999999,4462800.0,70.04469059666877,349.74,14832200.0,51.96285662280054,342.98,72390800.0,122.12029724761959,0.0,2554300.0,89.31118881118881,348.48,3878200.0,76.64426877470356,1393.652,139773300.0
2004-08-20,535.616,90477900.0,137.98795150285966,127.57,4718100.0,79.15824335110388,956.71,25266300.0,90.9373955491298,309.93,63431900.0,99.37288613997572,0.0,3505500.0,122.56993006993007,397.26,4421000.0,87.37154150197628,2327.0860000000002,191820700.0
2004-08-21,327.06999999999994,57662500.0,97.76135238625513,116.96999999999998,4255400.0,73.76421173308032,600.0600000000001,17796600.0,78.90675252474217,359.53,72657500.0,109.4080036903007,0.0,2915800.0,101.95104895104896,383.49,4267800.0,84.34387351778656,1787.12,159555600.0
2004-08-22,300.241,48439900.0,87.17156846728295,92.24999999999999,3652100.0,65.47923191319538,391.12,16590400.0,65.22143077071895,274.98,54196100.0,75.87366178482283,0.0,2413900.0,84.4020979020979,610.98,6799500.0,134.37747035573122,1669.571,132091900.0
2004-08-23,219.425,34225900.0,62.93151918677416,97.98,4236300.0,68.760721175567,344.85,15071900.0,46.86879793944073,221.89,45087200.0,65.7939114508654,0.0,1917800.0,67.05594405594407,395.49,4401300.0,86.98221343873517,1279.6350000000002,104940400.0
2004-08-24,218.94,33792000.0,56.15182219176527,113.13000000000001,5189300.0,84.2216405379356,322.26,12315400.0,45.51137051633169,209.04000000000002,43137600.0,60.70575551550339,0.0,1832300.0,64.06643356643357,358.96,3994800.0,78.94861660079052,1222.33,100261400.0
2004-08-25,426.41100000000006,87732700.0,108.58628060413352,108.12,4913500.0,77.88393342820999,544.2900000000001,15649500.0,57.852307009338936,287.97,63553300.0,103.61444544674578,0.0,3291600.0,115.0909090909091,447.42,4979200.0,98.40316205533597,1814.2110000000002,180119800.0
2004-08-26,400.137,71334600.0,106.82135875369387,128.92000000000002,5537200.0,80.33222410469564,794.87,18172900.0,76.89841588784644,216.81,44734100.0,67.14233973946362,0.0,2688900.0,94.01748251748252,419.37,4667100.0,92.23517786561266,1960.107,147134800.0
2004-08-27,452.88,81325700.0,112.49054211313846,114.05,4215000.0,79.16334285864883,456.58000000000004,14002400.0,51.09643109459762,205.32,41469100.0,60.32961837158078,0.0,2709700.0,94.74475524475524,409.11,4552900.0,89.97826086956522,1637.94,148274800.0
2004-08-28,338.517,60634800.0,86.05415006224956,139.76,7495200.0,109.16904569892475,358.05,11859600.0,46.503162783145534,180.18,36284300.0,52.064365831899444,0.0,2268900.0,79.33216783216783,503.17,5599700.0,110.66600790513834,1519.6770000000001,124142500.0
2004-08-29,341.295,55284500.0,89.71485885714205,128.59,6115600.0,112.60179185114904,327.64,9179300.0,39.17166152347343,181.26,36085900.0,51.05495600034184,0.0,2069600.0,72.36363636363636,405.8,4516100.0,89.25098814229248,1384.585,113251000.0
2004-08-30,242.72,41090400.0,68.33911227903336,116.65,5535000.0,96.92572637119363,374.56,11685900.0,51.70076331724304,303.56000000000006,64281900.0,100.36930748044881,0.0,2359900.0,82.51398601398601,375.57,4179600.0,82.60079051383399,1413.0600000000002,129132700.0
2004-08-31,628.5909999999999,107132100.0,177.72310099090083,93.92,3924700.0,69.51142845848017,349.22,10988800.0,51.34519592932018,213.73000000000002,43308600.0,64.35647347696694,0.0,3202000.0,111.95804195804196,598.47,6660300.0,131.62648221343872,1883.9309999999998,175216500.0
2004-09-01,392.336,68506300.0,88.19570608722171,92.75999999999999,3784100.0,66.80970822006213,308.47,10780200.0,52.096368384383844,357.01,81574300.0,202.40350290851566,0.0,3670100.0,122.74581939799332,468.19,5210400.0,107.87577639751554,1618.766,173525400.0
2004-09-02,271.90200000000004,43563300.0,64.71457718695342,95.35,3843600.0,63.61553161395167,305.92,17452500.0,95.24186700088762,199.49,41348400.0,91.50076032806783,0.0,2374800.0,79.4247491638796,332.46,3699900.0,76.6024844720497,1205.122,112282500.0
2004-09-03,222.121,35164100.0,49.164737118440556,76.76,3449400.0,52.6905057831011,281.99,11043900.0,62.52525810386635,163.18,33441700.0,72.03237435530671,0.0,1869200.0,62.51505016722408,306.33,3409100.0,70.58178053830227,1050.381,88377400.0
2004-09-04,475.182,81560700.0,120.12849237269712,148.97,6543300.0,111.5623427996295,336.25,12427400.0,59.309645919182,157.07999999999998,32412400.0,68.68564604616948,0.0,2951800.0,98.72240802675584,329.51,3667100.0,75.92339544513457,1446.992,139562700.0
2004-09-05,685.42,110080800.0,145.10927852629277,120.9,5482200.0,112.51961506181013,405.74,17464300.0,80.77122042714826,372.48,78489600.0,173.43776259163067,0.0,4658600.0,155.80602006688963,367.09,4085300.0,84.58178053830227,1951.6299999999999,220260800.0
2004-09-06,405.172,65724200.0,85.79579423025233,128.17,5931800.0,88.64128388522744,377.28999999999996,12113500.0,78.89408784705176,188.13,38363200.0,83.25640048177698,0.0,2722600.0,91.05685618729098,342.4,3810500.0,78.89233954451346,1441.1619999999998,128665800.0
2004-09-07,320.966,55734300.0,73.58678551118959,118.10999999999999,5260500.0,88.51526076619821,332.82,13042100.0,77.42484119545975,171.16,34796200.0,74.05161399090838,0.0,2461200.0,82.31438127090301,456.06,5075400.0,105.08074534161491,1399.116,116369700.0
2004-09-08,406.56899999999996,59611400.0,81.07989269828862,196.59,9681500.0,155.53307953895697,398.5,14590800.0,87.29556735742302,168.75,34505000.0,73.5369066365089,0.0,2676200.0,89.50501672240803,491.39,5468600.0,113.22153209109732,1661.799,126533500.0
2004-09-09,419.349,66464100.0,83.92595106727495,176.8,7521300.0,131.78528193244856,466.46000000000004,16425500.0,130.80060701516888,152.93,31165300.0,64.77182576136609,0.0,2729000.0,91.27090301003345,424.47,4723800.0,97.80124223602485,1640.009,129029000.0
2004-09-10,493.66400000000004,86454800.0,111.80444250933516,209.03,10474000.0,184.15526982789464,586.21,18464700.0,123.98845753807096,159.08999999999997,33086800.0,73.82644821139782,0.0,3308300.0,110.64548494983278,415.92,4628700.0,95.83229813664596,1863.914,156417300.0
2004-09-11,592.506,92863000.0,115.78655648766811,158.06,7545600.0,123.07048812784015,514.6700000000001,21535700.0,113.73545190491068,166.64000000000001,34461600.0,74.33143371553014,0.0,3480400.0,116.40133779264215,419.61,4669800.0,96.6832298136646,1851.4860000000003,164556100.0
2004-09-12,452.02000000000004,71409700.0,86.66560599476547,128.22,6108100.0,94.70507237653857,385.47999999999996,21248800.0,117.16017594948009,189.63,39515900.0,83.73222529647414,0.0,3064000.0,102.47491638795987,316.32,3520300.0,72.8840579710145,1471.6699999999998,144866800.0
2004-09-13,310.772,51731000.0,69.87707902075468,153.18,8050500.0,111.22400028756677,386.97999999999996,18923500.0,99.0755322617436,174.08,35799800.0,75.7350541877989,0.0,2572200.0,86.02675585284281,407.8,4538300.0,93.96066252587991,1432.812,121615300.0
2004-09-14,387.405,64265100.0,87.39044883064962,148.37,6461300.0,111.43578601021197,636.6,21075900.0,114.11134169381592,188.94,37542100.0,78.8869902831495,0.0,2885200.0,96.49498327759197,376.07,4185200.0,86.65010351966875,1737.385,136414800.0
2004-09-15,412.125,74866300.0,93.01146932390353,118.24000000000001,5290800.0,87.88256225318581,398.87,17246000.0,109.25420131605698,146.58,29366500.0,61.71884343424907,0.0,2822200.0,94.38795986622074,345.59,3846000.0,79.62732919254658,1421.405,133437800.0
2004-09-16,426.36100000000005,68606600.0,92.6046174817672,119.78,5357400.0,79.54836839307032,303.26,13820400.0,79.6923775680219,131.86,26870900.0,57.817748095763044,0.0,2565100.0,85.78929765886288,364.79,4059700.0,84.05175983436854,1346.0510000000002,121280100.0
2004-09-17,556.493,93567400.0,125.36777766945335,130.97,5885900.0,97.24198842376639,267.39,11034600.0,58.41747804505536,120.97,23910200.0,49.61503152621989,0.0,2974800.0,99.49163879598663,294.79,3280700.0,67.92339544513457,1370.613,140653600.0
2004-09-18,522.19,87753600.0,105.76393240835628,118.22999999999999,5738400.0,79.59758544243482,267.2,12574800.0,70.79568574800534,105.53999999999999,21037800.0,42.91561145607782,0.0,2813400.0,94.09364548494983,278.96,3104500.0,64.27536231884058,1292.1200000000001,133022500.0
2004-09-19,582.6189999999999,86127900.0,114.79181878542501,133.67,6966800.0,94.83318888119815,288.48999999999995,9314100.0,83.12403211050118,109.24000000000001,21696900.0,45.197107694660524,0.0,2751200.0,92.0133779264214,289.76,3224700.0,66.7639751552795,1403.7789999999998,130081600.0
2004-09-20,575.7120000000001,92467400.0,110.06803635988962,119.38,7151200.0,84.82056302894728,287.62,10824000.0,76.88176871810892,108.82000000000001,22110200.0,48.062548864516316,0.0,2945100.0,98.49832775919732,337.02,3750600.0,77.65217391304347,1428.5520000000001,139248500.0
2004-09-21,382.40999999999997,61150600.0,89.10422500322235,130.82,7257600.0,116.62086430527549,302.66,20565700.0,112.09376813049494,147.14,28826600.0,58.90521996557945,0.0,2624700.0,87.78260869565217,330.25,3675300.0,76.09316770186335,1293.2800000000002,124100500.0
2004-09-22,464.45799999999997,63208600.0,100.070148634972,112.42,6281000.0,75.10037132892622,299.98,15516900.0,88.28591759519595,112.78,22638700.0,48.211116846139305,0.0,2402400.0,80.34782608695652,318.05,3539500.0,73.2815734989648,1307.6879999999999,113587100.0
2004-09-23,395.15900000000005,61420400.0,85.97768796887283,96.64999999999999,4976800.0,73.47714697001615,267.32,13264900.0,73.23999320648805,108.66,21641000.0,45.188236202888866,0.0,2254000.0,75.38461538461539,270.78,3013500.0,62.39130434782608,1138.569,106570600.0
2004-09-24,465.7300000000001,73434000.0,92.67485818257381,96.02,5296200.0,77.20735836501584,286.05,13907600.0,83.32384721044515,106.33,20712600.0,40.64553576927575,0.0,2522900.0,84.37792642140468,306.65,3412600.0,70.65424430641822,1260.7800000000002,119285900.0
2004-09-25,420.76199999999994,63036100.0,94.26353738834781,128.25,5672800.0,86.06116461190193,259.21999999999997,12537600.0,65.82169634489223,166.54,35132600.0,75.45380731481654,0.0,2578000.0,86.22073578595317,263.72,2934900.0,60.7639751552795,1238.492,121892000.0
2004-09-26,556.69,97673900.0,123.38702504464385,122.41000000000001,7941600.0,86.33367406649481,270.30999999999995,12174500.0,64.8945967406019,117.38999999999999,23584000.0,50.13631696661815,0.0,3126700.0,104.57190635451505,299.58,3334000.0,69.02691511387164,1366.3799999999999,147834700.0
2004-09-27,599.94,102836600.0,122.6688696852124,123.69999999999999,6952900.0,91.50884903079972,321.25,14519200.0,110.831388256646,198.73,43438300.0,105.34183274028125,0.0,3700800.0,123.77257525083611,317.24,3530500.0,73.09523809523809,1560.8600000000001,174978300.0
2004-09-28,629.131,99707400.0,127.78069715351894,144.37000000000003,9000900.0,95.64019129876513,291.13,13162800.0,84.19678064394559,131.96,26959100.0,59.59732111902078,0.0,3284900.0,109.8628762541806,287.4,3198400.0,66.21946169772256,1483.991,155313500.0
2004-09-29,557.252,84172300.0,118.21567045502103,149.92,9231200.0,93.84156560032902,269.68,12887200.0,69.92110259442732,113.74000000000001,22753200.0,48.832394492781305,0.0,2905000.0,97.15719063545151,485.49,5402900.0,111.86128364389234,1576.0819999999999,137351800.0
2004-09-30,560.86,86152300.0,119.06709710567299,213.89999999999998,15334600.0,133.1572433383156,249.22,11858200.0,64.76969126711394,114.00999999999999,22702800.0,49.79941814116577,0.0,3026800.0,101.23076923076924,362.47,4033900.0,83.5175983436853,1500.46,143108600.0
2004-10-01,402.912,61918100.0,77.67618841710436,171.38,10038900.0,79.08219483530488,268.77,11830400.0,50.05253002129823,361.57,82583300.0,245.6018143338151,0.0,4596800.0,113.22167487684729,324.28,3608800.0,69.8027079303675,1528.9119999999998,174576300.0
2004-10-02,336.54599999999994,51986100.0,62.414550165125775,155.17,8316900.0,73.25293379319078,407.7,14038800.0,66.59140779016013,176.76,37910200.0,102.37506570349,0.0,3116900.0,76.77093596059113,269.95,3004200.0,58.108317214700186,1346.126,118373100.0
2004-10-03,347.90500000000003,58193400.0,68.3185445785644,131.01,6959100.0,60.42844395084226,301.6,12653800.0,51.58930734927082,116.6,24482400.0,63.66132885312265,0.0,2841400.0,69.98522167487685,249.97,2781900.0,53.80851063829787,1147.085,107912000.0
2004-10-04,568.0870000000001,87502900.0,104.77657771431251,138.88000000000002,7858600.0,60.07225196566394,229.14000000000001,8433300.0,33.73981861835991,135.48000000000002,29147200.0,74.33716259820085,0.0,3677800.0,90.58620689655173,274.66,3056600.0,59.12185686653771,1346.247,139676400.0
2004-10-05,365.56399999999996,57380900.0,74.8868642250597,187.02,11299500.0,79.13446259909595,323.13,7525400.0,51.77485333334736,119.05000000000001,25159300.0,63.30813985153399,0.0,2816300.0,69.36699507389163,249.54,2777100.0,53.715667311412,1244.3039999999999,106958500.0
2004-10-06,481.61,70888000.0,92.11197052027468,298.64000000000004,17543800.0,125.89117520456799,408.7,14515500.0,75.21237319036457,145.17000000000002,29965300.0,77.76876232569242,0.0,3686200.0,90.79310344827586,304.92,3393400.0,65.63636363636364,1639.0400000000002,139992200.0
2004-10-07,588.857,88078200.0,111.83389892903101,313.67,18570100.0,140.78272015139396,433.04999999999995,14599000.0,95.52258832637831,123.3,26434500.0,71.14722679015769,0.0,4076100.0,100.39655172413792,273.6,3044800.0,58.8936170212766,1732.4769999999999,154802700.0
2004-10-08,416.7300000000001,60351200.0,81.66710962703846,218.96,12359700.0,94.76995415115196,513.1600000000001,11903100.0,99.3614679119072,136.14,31262900.0,97.56251824846674,0.0,3209600.0,79.05418719211823,252.13,2805900.0,54.27272727272727,1537.1200000000003,121892400.0
2004-10-09,333.14000000000004,50184600.0,71.8568920388876,208.23,11530300.0,93.43541995899852,396.21999999999997,13371100.0,54.25124069301348,129.93,27985200.0,76.83620538146646,0.0,2873400.0,70.77339901477832,285.93,3182100.0,61.54932301740812,1353.45,109126700.0
2004-10-10,352.87,48405000.0,73.31678836351996,199.54999999999998,10684800.0,93.74814672343847,366.42,14963200.0,66.58372001761991,102.3,21455500.0,56.752637577296774,0.0,2690400.0,66.26600985221674,357.5,3978500.0,76.95357833655706,1378.6399999999999,102177400.0
2004-10-11,413.68,70770300.0,78.48584967951425,190.55,10246400.0,86.5651225745984,340.78000000000003,11325300.0,59.72550778032909,93.14,19626400.0,51.06441102103179,0.0,3121200.0,76.8768472906404,309.75,3447100.0,66.67504835589942,1347.9,118536700.0
2004-10-12,474.15,62501900.0,82.7431242800065,272.21999999999997,13825000.0,129.2369944296293,453.93,13943700.0,110.8930702945565,110.46000000000001,22201800.0,56.90257128592159,0.0,3148300.0,77.54433497536945,354.61,3946400.0,76.33268858800774,1665.37,119567100.0
2004-10-13,414.87,70200500.0,76.292252874836,181.91999999999996,8647300.0,80.00974192211773,361.17999999999995,11572600.0,63.41504453199883,95.06,19881800.0,53.47189965495119,0.0,3063100.0,75.44581280788178,266.3,2963600.0,57.32301740812379,1319.33,116328900.0
2004-10-14,405.91,60247000.0,75.77528966241901,159.29999999999998,8159300.0,72.86339004814036,339.37,11863400.0,56.6816471889006,99.21000000000001,21024900.0,55.47337979668513,0.0,2817100.0,69.38669950738915,258.24,2873900.0,55.588007736943915,1262.0300000000002,106985600.0
2004-10-15,333.65999999999997,45712300.0,60.119026214541805,151.72,8237400.0,62.66611439014715,302.46000000000004,8703100.0,45.23532858861973,87.35,18370600.0,49.62495606628138,0.0,2258900.0,55.637931034482754,225.12,2505300.0,48.458413926499034,1100.31,85787600.0
2004-10-16,367.96,56335300.0,69.45622821239897,157.36999999999998,8568200.0,58.520849965066795,257.38,5079600.0,31.35326382041096,80.42,16934100.0,45.153971436227984,0.0,2441300.0,60.13054187192118,301.77,3358300.0,64.95744680851064,1164.8999999999999,92716800.0
2004-10-17,526.9900000000001,83217100.0,101.66544608817864,208.38,11114700.0,77.00522267447757,265.06,11762700.0,57.76753291014922,97.61000000000001,20732300.0,57.29925012654172,0.0,3533900.0,87.04187192118226,345.72,3847400.0,74.41779497098646,1443.76,134208100.0
2004-10-18,810.4999999999999,129713800.0,142.44155309179922,204.2,11591800.0,83.17889478927592,351.57000000000005,13684900.0,56.435324479213854,140.82,29549000.0,82.70506869727465,0.0,5074500.0,124.98768472906403,278.87,3103500.0,60.029013539651835,1785.96,192717500.0
2004-10-19,518.93,74982700.0,89.27872269869522,359.93,16519000.0,134.42970069696028,377.0,20775000.0,79.5745154449698,131.94,27381900.0,75.53741157170676,0.0,3869300.0,95.30295566502464,307.3,3419900.0,66.14893617021276,1695.1,146947800.0
2004-10-20,469.20000000000005,69032200.0,82.35773589264898,340.69,15690500.0,135.41687136731287,552.67,29732000.0,149.41233197363695,197.31,39521800.0,102.4428835229312,0.0,4259500.0,104.91379310344828,317.32,3531400.0,68.30560928433269,1877.1899999999998,161767400.0
2004-10-21,618.36,85755600.0,109.29830573671875,311.32,12875600.0,131.1664337810351,760.43,32122800.0,199.4345825226238,167.79000000000002,34616200.0,93.40368646207482,0.0,4634300.0,114.14532019704433,538.9,5997300.0,116.0019342359768,2396.8,176001800.0
2004-10-22,416.67,60107600.0,75.67735750079416,278.77,11181100.0,117.41337859247497,598.25,26127400.0,171.81445892267675,158.95999999999998,32239600.0,85.29604282242792,0.0,3609200.0,88.89655172413794,341.9,3804900.0,73.59574468085106,1794.5500000000002,137069800.0
2004-10-23,500.67999999999995,75970800.0,101.70015338234417,320.94,12811100.0,128.64415764986737,743.5999999999999,29560500.0,274.6179775525383,157.74,32220000.0,84.90708846655457,0.0,4158400.0,102.42364532019705,288.07,3205900.0,62.00967117988394,2011.0299999999997,157926700.0
2004-10-24,476.89000000000004,75245300.0,94.59786028374766,271.21000000000004,10002500.0,110.11837242735665,519.86,24985900.0,155.60284604541678,162.85000000000002,34536200.0,95.36181439598226,0.0,3973100.0,97.85960591133005,192.82,2145900.0,41.50676982591876,1623.6299999999999,150888900.0
2004-10-25,712.57,115328800.0,129.94242857178983,221.01999999999998,8210800.0,90.67142134791138,459.88,39202200.0,152.60624137265722,261.53999999999996,62624000.0,227.00039347763686,0.0,6178800.0,152.1871921182266,279.84,3114300.0,60.23791102514507,1934.85,234658900.0
2004-10-26,414.72999999999996,64787600.0,77.75524108075469,227.07,8322000.0,97.13972270165064,579.3000000000001,42545700.0,217.0088312066939,144.48000000000002,30231400.0,86.65981142610345,0.0,4040200.0,99.51231527093596,315.54,3511600.0,67.92263056092843,1681.12,153438500.0
2004-10-27,502.13,83333200.0,89.06013744102125,206.17,7824400.0,86.71724261416998,456.82000000000005,39361200.0,147.7594139420605,204.07999999999998,40215700.0,104.50055813053773,0.0,4717200.0,116.18719211822662,332.18,3696800.0,71.50483558994198,1701.3799999999999,179148500.0
2004-10-28,643.16,105408200.0,114.99400962694956,247.78,10273600.0,108.76742562518064,421.19,38675100.0,152.3605279181703,137.51999999999998,28150800.0,76.48976667580253,0.0,5023800.0,123.73891625615762,293.09,3261700.0,63.0889748549323,1742.7399999999998,190793200.0
2004-10-29,684.1899999999999,106353600.0,123.3158292564261,233.70999999999998,9181800.0,94.8167941878746,490.06999999999994,40577700.0,150.6583663239475,135.09,28169700.0,78.33745925122257,0.0,5084600.0,125.23645320197043,335.54,3734200.0,72.22823984526113,1878.5999999999997,193101600.0
2004-10-30,711.0300000000001,104724500.0,141.40933303018727,237.39000000000001,9118500.0,96.97281996734795,594.61,38441400.0,242.79378758886992,156.56,32953500.0,91.23741236080936,0.0,5119400.0,126.0935960591133,365.32,4065600.0,78.63829787234042,2064.9100000000003,194422900.0
